90.21882834075757 308.80674565692095 -355.94074178503456 -369.34060348063656 117.47963799236959 75.29492538784427 -302.4784874143537 -132.935652843534 200.39218689089694 262.9065967522165 -442.6589140972569 -411.56543792821714 479.8065421040902 -342.3595097474192 299.93524249617974 -358.704320948065 7664.562551826782
222.33686020401603 -297.16080627956995 100.5053578863292 176.5377063348127 318.3855839711116 -269.02600795254807 211.28890942310466 127.33486074042548 495.6310851216135 -107.8383012724588 -31.933740536902235 -130.15272598350037 91.48343222358005 -392.3803258708861 229.02270884765187 -496.5312259716122 6185.578169597862
-52.637479636810895 -54.499060421015486 -122.41824801507636 422.9715559803941 -58.476619088995676 -152.12729707937712 -125.05760392302602 264.8752095297742 135.9745526458628 5.547667677363563 -93.52868991023234 -300.72337156776587 240.93875590229902 -462.2115811401142 -182.95253936541428 -175.63159989098705 6511.845907553427
183.96696919298222 44.95297500491961 171.753515472177 -174.0195320772911 -123.72800208174243 -186.3823250722403 426.3366678540983 -445.77930740160093 91.1095499494811 -58.02222068923163 -136.90234226976895 414.69050714072705 128.7480406957576 -1.3562522552713858 32.99710031283678 -16.84003821401643 6188.5436169131335
165.87507911326838 136.31524901267233 201.54875701540152 412.31666904905387 295.57062327864173 -6.731827840041603 159.4640255202513 -19.649084250849114 336.1784401799208 53.77214707296082 380.73661302712287 -88.67084649634472 -138.6769238906674 79.81822446871081 396.8898368670632 97.28302284048027 5858.857647302184
220.7188734916366 -416.14908486649574 -23.744235998208012 483.2265466995219 -178.02361475233283 427.90182706897554 -108.15701703008676 331.49656082215745 117.3824568028881 430.1088957056353 335.57221433503423 134.31207685641516 -263.4916096007652 301.79352740944205 -94.12084645824825 477.80436300130737 6815.393670125189
-84.78755213835348 -452.70370956040466 -431.72420471973913 -67.68997377236849 263.3169065745873 -478.96283785033216 433.87826667624506 252.50046691347927 -76.17519064358999 -456.8321974661185 197.36362277413855 53.45284974137769 454.2071915920633 374.9114605770942 -233.85597189447373 93.6554595241139 7034.591641580842
496.5572954905937 350.12805760509127 288.04910102982376 -121.55155416103355 -415.72215294259735 -293.8573192408575 371.73490651924794 437.35243587500133 -30.964339817933535 130.90880916629635 -58.59043205863628 -268.08124376340174 -229.65327356269597 -137.6488991549171 186.92023984203252 420.96081720487007 6054.322490374863
330.8854586665856 -16.0719971903809 274.9713017768273 -71.7663406352628 -98.45873150793818 -220.9024350779216 326.31990198114545 333.3861506139997 256.58071334834926 295.07150326607336 -212.75110016185573 380.6644344596169 -325.03545537676183 -378.66936236625696 274.5240938629196 -93.8784979904272 8190.7813992496785
-140.19338042522338 406.7894749755409 -103.20394778389829 81.23650021645312 149.1714571702057 -416.94767523048944 288.36530553417333 82.37177681419712 -243.5699298366764 -282.3498857047663 67.64678085128116 -488.0284883036277 -298.3908974022704 477.8237522476966 -346.416680095849 -363.2735057919614 6125.836843991331
